T	Origin	Destination	Distance	TripTime
248	3	4	1	15
248	4	0	1	24
248	4	1	1	18
248	4	2	1	39
248	4	3	1	15
248	4	4	1	12
247	0	0	1	9
247	0	1	1	15
247	0	2	1	75
247	0	3	1	12
247	0	4	1	24
247	1	0	1	15
247	1	1	1	6
247	1	2	1	66
247	1	3	1	6
247	1	4	1	18
247	2	0	1	75
247	2	1	1	66
247	2	2	1	6
247	2	3	1	60
247	2	4	1	39
247	3	0	1	12
247	3	1	1	6
247	3	2	1	60
247	3	3	1	9
247	3	4	1	15
247	4	0	1	24
247	4	1	1	18
247	4	2	1	39
247	4	3	1	15
247	4	4	1	12
246	0	0	1	9
246	0	1	1	15
246	0	2	1	75
246	0	3	1	12
246	0	4	1	24
246	1	0	1	15
246	1	1	1	6
246	1	2	1	66
246	1	3	1	6
246	1	4	1	18
246	2	0	1	75
246	2	1	1	66
246	2	2	1	6
246	2	3	1	60
246	2	4	1	39
246	3	0	1	12
246	3	1	1	6
246	3	2	1	60
246	3	3	1	9
246	3	4	1	15
246	4	0	1	24
246	4	1	1	18
246	4	2	1	39
246	4	3	1	15
246	4	4	1	12
245	0	0	1	9
245	0	1	1	15
245	0	2	1	75
245	0	3	1	12
245	0	4	1	24
245	1	0	1	15
245	1	1	1	6
245	1	2	1	66
245	1	3	1	6
245	1	4	1	18
245	2	0	1	75
245	2	1	1	66
245	2	2	1	6
245	2	3	1	60
245	2	4	1	39
245	3	0	1	12
245	3	1	1	6
245	3	2	1	60
245	3	3	1	9
245	3	4	1	15
245	4	0	1	24
245	4	1	1	18
245	4	2	1	39
245	4	3	1	15
245	4	4	1	12
244	0	0	1	9
244	0	1	1	15
244	0	2	1	75
244	0	3	1	12
244	0	4	1	24
244	1	0	1	15
244	1	1	1	6
244	1	2	1	66
244	1	3	1	6
244	1	4	1	18
244	2	0	1	75
244	2	1	1	66
244	2	2	1	6
244	2	3	1	60
244	2	4	1	39
244	3	0	1	12
244	3	1	1	6
244	3	2	1	60
244	3	3	1	9
244	3	4	1	15
244	4	0	1	24
244	4	1	1	18
244	4	2	1	39
244	4	3	1	15
244	4	4	1	12
243	0	0	1	9
243	0	1	1	15
243	0	2	1	75
243	0	3	1	12
243	0	4	1	24
243	1	0	1	15
243	1	1	1	6
243	1	2	1	66
243	1	3	1	6
243	1	4	1	18
243	2	0	1	75
243	2	1	1	66
243	2	2	1	6
243	2	3	1	60
243	2	4	1	39
243	3	0	1	12
243	3	1	1	6
243	3	2	1	60
243	3	3	1	9
243	3	4	1	15
243	4	0	1	24
243	4	1	1	18
243	4	2	1	39
243	4	3	1	15
243	4	4	1	12
242	0	0	1	9
242	0	1	1	15
242	0	2	1	75
242	0	3	1	12
242	0	4	1	24
242	1	0	1	15
242	1	1	1	6
242	1	2	1	66
242	1	3	1	6
242	1	4	1	18
242	2	0	1	75
242	2	1	1	66
242	2	2	1	6
242	2	3	1	60
242	2	4	1	39
242	3	0	1	12
242	3	1	1	6
242	3	2	1	60
242	3	3	1	9
242	3	4	1	15
242	4	0	1	24
242	4	1	1	18
242	4	2	1	39
242	4	3	1	15
242	4	4	1	12
241	0	0	1	9
241	0	1	1	15
241	0	2	1	75
241	0	3	1	12
241	0	4	1	24
241	1	0	1	15
241	1	1	1	6
241	1	2	1	66
241	1	3	1	6
241	1	4	1	18
241	2	0	1	75
241	2	1	1	66
241	2	2	1	6
241	2	3	1	60
241	2	4	1	39
241	3	0	1	12
241	3	1	1	6
241	3	2	1	60
241	3	3	1	9
241	3	4	1	15
241	4	0	1	24
241	4	1	1	18
241	4	2	1	39
241	4	3	1	15
241	4	4	1	12
240	0	0	1	9
240	0	1	1	15
240	0	2	1	75
240	0	3	1	12
240	0	4	1	24
240	1	0	1	15
240	1	1	1	6
240	1	2	1	66
240	1	3	1	6
240	1	4	1	18
240	2	0	1	75
240	2	1	1	66
240	2	2	1	6
240	2	3	1	60
240	2	4	1	39
240	3	0	1	12
240	3	1	1	6
240	3	2	1	60
240	3	3	1	9
240	3	4	1	15
240	4	0	1	24
240	4	1	1	18
240	4	2	1	39
240	4	3	1	15
240	4	4	1	12
239	0	0	1	9
239	0	1	1	15
239	0	2	1	75
239	0	3	1	12
239	0	4	1	24
239	1	0	1	15
239	1	1	1	6
239	1	2	1	66
239	1	3	1	6
239	1	4	1	18
239	2	0	1	75
239	2	1	1	66
239	2	2	1	6
239	2	3	1	60
239	2	4	1	39
239	3	0	1	12
239	3	1	1	6
239	3	2	1	60
239	3	3	1	9
239	3	4	1	15
239	4	0	1	24
239	4	1	1	18
239	4	2	1	39
239	4	3	1	15
239	4	4	1	12
238	0	0	1	9
238	0	1	1	15
238	0	2	1	75
238	0	3	1	12
238	0	4	1	24
238	1	0	1	15
238	1	1	1	6
238	1	2	1	66
238	1	3	1	6
238	1	4	1	18
238	2	0	1	75
238	2	1	1	66
238	2	2	1	6
238	2	3	1	60
238	2	4	1	39
238	3	0	1	12
238	3	1	1	6
238	3	2	1	60
238	3	3	1	9
238	3	4	1	15
238	4	0	1	24
238	4	1	1	18
238	4	2	1	39
238	4	3	1	15
238	4	4	1	12
237	0	0	1	9
237	0	1	1	15
237	0	2	1	75
237	0	3	1	12
237	0	4	1	24
237	1	0	1	15
237	1	1	1	6
237	1	2	1	66
237	1	3	1	6
237	1	4	1	18
237	2	0	1	75
237	2	1	1	66
237	2	2	1	6
237	2	3	1	60
237	2	4	1	39
237	3	0	1	12
237	3	1	1	6
237	3	2	1	60
237	3	3	1	9
237	3	4	1	15
237	4	0	1	24
237	4	1	1	18
237	4	2	1	39
237	4	3	1	15
237	4	4	1	12
236	0	0	1	9
236	0	1	1	15
236	0	2	1	75
236	0	3	1	12
236	0	4	1	24
236	1	0	1	15
236	1	1	1	6
236	1	2	1	66
236	1	3	1	6
236	1	4	1	18
236	2	0	1	75
236	2	1	1	66
236	2	2	1	6
236	2	3	1	60
236	2	4	1	39
236	3	0	1	12
236	3	1	1	6
236	3	2	1	60
236	3	3	1	9
236	3	4	1	15
236	4	0	1	24
236	4	1	1	18
236	4	2	1	39
236	4	3	1	15
236	4	4	1	12
235	0	0	1	9
235	0	1	1	15
235	0	2	1	75
235	0	3	1	12
235	0	4	1	24
235	1	0	1	15
235	1	1	1	6
235	1	2	1	66
235	1	3	1	6
235	1	4	1	18
235	2	0	1	75
235	2	1	1	66
235	2	2	1	6
235	2	3	1	60
235	2	4	1	39
235	3	0	1	12
235	3	1	1	6
235	3	2	1	60
235	3	3	1	9
235	3	4	1	15
235	4	0	1	24
235	4	1	1	18
235	4	2	1	39
235	4	3	1	15
235	4	4	1	12
234	0	0	1	9
234	0	1	1	15
234	0	2	1	75
234	0	3	1	12
234	0	4	1	24
234	1	0	1	15
234	1	1	1	6
234	1	2	1	66
234	1	3	1	6
234	1	4	1	18
234	2	0	1	75
234	2	1	1	66
234	2	2	1	6
234	2	3	1	60
234	2	4	1	39
234	3	0	1	12
234	3	1	1	6
234	3	2	1	60
234	3	3	1	9
234	3	4	1	15
234	4	0	1	24
234	4	1	1	18
234	4	2	1	39
234	4	3	1	15
234	4	4	1	12
233	0	0	1	9
233	0	1	1	15
233	0	2	1	75
233	0	3	1	12
233	0	4	1	24
233	1	0	1	15
233	1	1	1	6
233	1	2	1	66
233	1	3	1	6
233	1	4	1	18
233	2	0	1	75
233	2	1	1	66
233	2	2	1	6
233	2	3	1	60
233	2	4	1	39
233	3	0	1	12
233	3	1	1	6
233	3	2	1	60
233	3	3	1	9
233	3	4	1	15
233	4	0	1	24
233	4	1	1	18
233	4	2	1	39
233	4	3	1	15
233	4	4	1	12
232	0	0	1	9
232	0	1	1	15
232	0	2	1	75
232	0	3	1	12
232	0	4	1	24
232	1	0	1	15
232	1	1	1	6
232	1	2	1	66
232	1	3	1	6
232	1	4	1	18
232	2	0	1	75
232	2	1	1	66
232	2	2	1	6
232	2	3	1	60
232	2	4	1	39
232	3	0	1	12
232	3	1	1	6
232	3	2	1	60
232	3	3	1	9
232	3	4	1	15
232	4	0	1	24
232	4	1	1	18
232	4	2	1	39
232	4	3	1	15
232	4	4	1	12
231	0	0	1	9
231	0	1	1	15
231	0	2	1	75
231	0	3	1	12
231	0	4	1	24
231	1	0	1	15
231	1	1	1	6
231	1	2	1	66
231	1	3	1	6
231	1	4	1	18
231	2	0	1	75
231	2	1	1	66
231	2	2	1	6
231	2	3	1	60
231	2	4	1	39
231	3	0	1	12
231	3	1	1	6
231	3	2	1	60
231	3	3	1	9
231	3	4	1	15
231	4	0	1	24
231	4	1	1	18
231	4	2	1	39
231	4	3	1	15
231	4	4	1	12
230	0	0	1	9
230	0	1	1	15
230	0	2	1	75
230	0	3	1	12
230	0	4	1	24
230	1	0	1	15
230	1	1	1	6
230	1	2	1	66
230	1	3	1	6
230	1	4	1	18
230	2	0	1	75
230	2	1	1	66
230	2	2	1	6
230	2	3	1	60
230	2	4	1	39
230	3	0	1	12
230	3	1	1	6
230	3	2	1	60
230	3	3	1	9
230	3	4	1	15
230	4	0	1	24
230	4	1	1	18
230	4	2	1	39
230	4	3	1	15
230	4	4	1	12
229	0	0	1	9
229	0	1	1	15
229	0	2	1	75
229	0	3	1	12
229	0	4	1	24
229	1	0	1	15
229	1	1	1	6
229	1	2	1	66
229	1	3	1	6
229	1	4	1	18
229	2	0	1	75
229	2	1	1	66
229	2	2	1	6
229	2	3	1	60
229	2	4	1	39
229	3	0	1	12
229	3	1	1	6
229	3	2	1	60
229	3	3	1	9
229	3	4	1	15
229	4	0	1	24
229	4	1	1	18
229	4	2	1	39
229	4	3	1	15
229	4	4	1	12
228	0	0	1	9
228	0	1	1	15
228	0	2	1	75
228	0	3	1	12
228	0	4	1	24
228	1	0	1	15
228	1	1	1	6
228	1	2	1	66
228	1	3	1	6
228	1	4	1	18
228	2	0	1	75
228	2	1	1	66
228	2	2	1	6
228	2	3	1	60
228	2	4	1	39
228	3	0	1	12
228	3	1	1	6
228	3	2	1	60
228	3	3	1	9
228	3	4	1	15
228	4	0	1	24
228	4	1	1	18
228	4	2	1	39
228	4	3	1	15
228	4	4	1	12
227	0	0	1	9
227	0	1	1	15
227	0	2	1	75
227	0	3	1	12
227	0	4	1	24
227	1	0	1	15
227	1	1	1	6
227	1	2	1	66
227	1	3	1	6
227	1	4	1	18
227	2	0	1	75
227	2	1	1	66
227	2	2	1	6
227	2	3	1	60
227	2	4	1	39
227	3	0	1	12
227	3	1	1	6
227	3	2	1	60
227	3	3	1	9
227	3	4	1	15
227	4	0	1	24
227	4	1	1	18
227	4	2	1	39
227	4	3	1	15
227	4	4	1	12
226	0	0	1	9
226	0	1	1	15
226	0	2	1	75
226	0	3	1	12
226	0	4	1	24
226	1	0	1	15
226	1	1	1	6
226	1	2	1	66
226	1	3	1	6
226	1	4	1	18
226	2	0	1	75
226	2	1	1	66
226	2	2	1	6
226	2	3	1	60
226	2	4	1	39
226	3	0	1	12
226	3	1	1	6
226	3	2	1	60
226	3	3	1	9
226	3	4	1	15
226	4	0	1	24
226	4	1	1	18
226	4	2	1	39
226	4	3	1	15
226	4	4	1	12
225	0	0	1	9
225	0	1	1	15
225	0	2	1	75
225	0	3	1	12
225	0	4	1	24
225	1	0	1	15
225	1	1	1	6
225	1	2	1	66
225	1	3	1	6
225	1	4	1	18
225	2	0	1	75
225	2	1	1	66
225	2	2	1	6
225	2	3	1	60
225	2	4	1	39
225	3	0	1	12
225	3	1	1	6
225	3	2	1	60
225	3	3	1	9
225	3	4	1	15
225	4	0	1	24
225	4	1	1	18
225	4	2	1	39
225	4	3	1	15
225	4	4	1	12
224	0	0	1	9
224	0	1	1	15
224	0	2	1	75
224	0	3	1	12
224	0	4	1	24
224	1	0	1	15
224	1	1	1	6
224	1	2	1	66
224	1	3	1	6
224	1	4	1	18
224	2	0	1	75
224	2	1	1	66
224	2	2	1	6
224	2	3	1	60
224	2	4	1	39
224	3	0	1	12
224	3	1	1	6
224	3	2	1	60
224	3	3	1	9
224	3	4	1	15
224	4	0	1	24
224	4	1	1	18
224	4	2	1	39
224	4	3	1	15
224	4	4	1	12
223	0	0	1	9
223	0	1	1	15
223	0	2	1	75
223	0	3	1	12
223	0	4	1	24
223	1	0	1	15
223	1	1	1	6
223	1	2	1	66
223	1	3	1	6
223	1	4	1	18
223	2	0	1	75
223	2	1	1	66
223	2	2	1	6
223	2	3	1	60
223	2	4	1	39
223	3	0	1	12
223	3	1	1	6
223	3	2	1	60
223	3	3	1	9
223	3	4	1	15
223	4	0	1	24
223	4	1	1	18
223	4	2	1	39
223	4	3	1	15
223	4	4	1	12
222	0	0	1	9
222	0	1	1	15
222	0	2	1	75
222	0	3	1	12
222	0	4	1	24
222	1	0	1	15
222	1	1	1	6
222	1	2	1	66
222	1	3	1	6
222	1	4	1	18
222	2	0	1	75
222	2	1	1	66
222	2	2	1	6
222	2	3	1	60
222	2	4	1	39
222	3	0	1	12
222	3	1	1	6
222	3	2	1	60
222	3	3	1	9
222	3	4	1	15
222	4	0	1	24
222	4	1	1	18
222	4	2	1	39
222	4	3	1	15
222	4	4	1	12
221	0	0	1	9
221	0	1	1	15
221	0	2	1	75
221	0	3	1	12
221	0	4	1	24
221	1	0	1	15
221	1	1	1	6
221	1	2	1	66
221	1	3	1	6
221	1	4	1	18
221	2	0	1	75
221	2	1	1	66
221	2	2	1	6
221	2	3	1	60
221	2	4	1	39
221	3	0	1	12
221	3	1	1	6
221	3	2	1	60
221	3	3	1	9
221	3	4	1	15
221	4	0	1	24
221	4	1	1	18
221	4	2	1	39
221	4	3	1	15
221	4	4	1	12
220	0	0	1	9
220	0	1	1	15
220	0	2	1	75
220	0	3	1	12
220	0	4	1	24
220	1	0	1	15
220	1	1	1	6
220	1	2	1	66
220	1	3	1	6
220	1	4	1	18
220	2	0	1	75
220	2	1	1	66
220	2	2	1	6
220	2	3	1	60
220	2	4	1	39
220	3	0	1	12
220	3	1	1	6
220	3	2	1	60
220	3	3	1	9
220	3	4	1	15
220	4	0	1	24
220	4	1	1	18
220	4	2	1	39
220	4	3	1	15
220	4	4	1	12
219	0	0	1	9
219	0	1	1	15
219	0	2	1	75
219	0	3	1	12
219	0	4	1	24
219	1	0	1	15
219	1	1	1	6
219	1	2	1	66
219	1	3	1	6
219	1	4	1	18
219	2	0	1	75
219	2	1	1	66
219	2	2	1	6
219	2	3	1	60
219	2	4	1	39
219	3	0	1	12
219	3	1	1	6
219	3	2	1	60
219	3	3	1	9
219	3	4	1	15
219	4	0	1	24
219	4	1	1	18
219	4	2	1	39
219	4	3	1	15
219	4	4	1	12
218	0	0	1	9
218	0	1	1	15
218	0	2	1	75
218	0	3	1	12
218	0	4	1	24
218	1	0	1	15
218	1	1	1	6
218	1	2	1	66
218	1	3	1	6
218	1	4	1	18
218	2	0	1	75
218	2	1	1	66
218	2	2	1	6
218	2	3	1	60
218	2	4	1	39
218	3	0	1	12
218	3	1	1	6
218	3	2	1	60
218	3	3	1	9
218	3	4	1	15
218	4	0	1	24
218	4	1	1	18
218	4	2	1	39
218	4	3	1	15
218	4	4	1	12
217	0	0	1	9
217	0	1	1	15
217	0	2	1	75
217	0	3	1	12
217	0	4	1	24
217	1	0	1	15
217	1	1	1	6
217	1	2	1	66
217	1	3	1	6
217	1	4	1	18
217	2	0	1	75
217	2	1	1	66
217	2	2	1	6
217	2	3	1	60
217	2	4	1	39
217	3	0	1	12
217	3	1	1	6
217	3	2	1	60
217	3	3	1	9
217	3	4	1	15
217	4	0	1	24
217	4	1	1	18
217	4	2	1	39
217	4	3	1	15
217	4	4	1	12
216	0	0	1	9
216	0	1	1	15
216	0	2	1	75
216	0	3	1	12
216	0	4	1	24
216	1	0	1	15
216	1	1	1	6
216	1	2	1	66
216	1	3	1	6
216	1	4	1	18
216	2	0	1	75
216	2	1	1	66
216	2	2	1	6
216	2	3	1	60
216	2	4	1	39
216	3	0	1	12
216	3	1	1	6
216	3	2	1	60
216	3	3	1	9
216	3	4	1	15
216	4	0	1	24
216	4	1	1	18
216	4	2	1	39
216	4	3	1	15
216	4	4	1	12
215	0	0	1	9
215	0	1	1	15
215	0	2	1	75
215	0	3	1	12
215	0	4	1	24
215	1	0	1	15
215	1	1	1	6
215	1	2	1	66
215	1	3	1	6
215	1	4	1	18
215	2	0	1	75
215	2	1	1	66
215	2	2	1	6
215	2	3	1	60
215	2	4	1	39
215	3	0	1	12
215	3	1	1	6
215	3	2	1	60
215	3	3	1	9
215	3	4	1	15
215	4	0	1	24
215	4	1	1	18
215	4	2	1	39
215	4	3	1	15
215	4	4	1	12
214	0	0	1	9
214	0	1	1	15
214	0	2	1	75
214	0	3	1	12
214	0	4	1	24
214	1	0	1	15
214	1	1	1	6
214	1	2	1	66
214	1	3	1	6
214	1	4	1	18
214	2	0	1	75
214	2	1	1	66
214	2	2	1	6
214	2	3	1	60
214	2	4	1	39
214	3	0	1	12
214	3	1	1	6
214	3	2	1	60
214	3	3	1	9
214	3	4	1	15
214	4	0	1	24
214	4	1	1	18
214	4	2	1	39
214	4	3	1	15
214	4	4	1	12
213	0	0	1	9
213	0	1	1	15
213	0	2	1	75
213	0	3	1	12
213	0	4	1	24
213	1	0	1	15
213	1	1	1	6
213	1	2	1	66
213	1	3	1	6
213	1	4	1	18
213	2	0	1	75
213	2	1	1	66
213	2	2	1	6
213	2	3	1	60
213	2	4	1	39
213	3	0	1	12
213	3	1	1	6
213	3	2	1	60
213	3	3	1	9
213	3	4	1	15
213	4	0	1	24
213	4	1	1	18
213	4	2	1	39
213	4	3	1	15
213	4	4	1	12
212	0	0	1	9
212	0	1	1	15
212	0	2	1	75
212	0	3	1	12
212	0	4	1	24
212	1	0	1	15
212	1	1	1	6
212	1	2	1	66
212	1	3	1	6
212	1	4	1	18
212	2	0	1	75
212	2	1	1	66
212	2	2	1	6
212	2	3	1	60
212	2	4	1	39
212	3	0	1	12
212	3	1	1	6
212	3	2	1	60
212	3	3	1	9
212	3	4	1	15
212	4	0	1	24
212	4	1	1	18
212	4	2	1	39
212	4	3	1	15
212	4	4	1	12
211	0	0	1	9
211	0	1	1	15
211	0	2	1	75
211	0	3	1	12
211	0	4	1	24
211	1	0	1	15
211	1	1	1	6
211	1	2	1	66
211	1	3	1	6
211	1	4	1	18
211	2	0	1	75
211	2	1	1	66
211	2	2	1	6
211	2	3	1	60
211	2	4	1	39
211	3	0	1	12
211	3	1	1	6
211	3	2	1	60
211	3	3	1	9
211	3	4	1	15
211	4	0	1	24
211	4	1	1	18
211	4	2	1	39
211	4	3	1	15
211	4	4	1	12
210	0	0	1	9
210	0	1	1	15
210	0	2	1	75
210	0	3	1	12
210	0	4	1	24
210	1	0	1	15
210	1	1	1	6
210	1	2	1	66
210	1	3	1	6
210	1	4	1	18
210	2	0	1	75
210	2	1	1	66
210	2	2	1	6
210	2	3	1	60
210	2	4	1	39
210	3	0	1	12
210	3	1	1	6
210	3	2	1	60
210	3	3	1	9
210	3	4	1	15
210	4	0	1	24
210	4	1	1	18
210	4	2	1	39
210	4	3	1	15
210	4	4	1	12
209	0	0	1	9
209	0	1	1	15
209	0	2	1	75
209	0	3	1	12
209	0	4	1	24
209	1	0	1	15
209	1	1	1	6
209	1	2	1	66
209	1	3	1	6
209	1	4	1	18
209	2	0	1	75
209	2	1	1	66
209	2	2	1	6
209	2	3	1	60
209	2	4	1	39
209	3	0	1	12
209	3	1	1	6
209	3	2	1	60
209	3	3	1	9
209	3	4	1	15
209	4	0	1	24
209	4	1	1	18
209	4	2	1	39
209	4	3	1	15
209	4	4	1	12
208	0	0	1	9
208	0	1	1	15
208	0	2	1	75
208	0	3	1	12
208	0	4	1	24
208	1	0	1	15
208	1	1	1	6
208	1	2	1	66
208	1	3	1	6
208	1	4	1	18
208	2	0	1	75
208	2	1	1	66
208	2	2	1	6
208	2	3	1	60
208	2	4	1	39
208	3	0	1	12
208	3	1	1	6
208	3	2	1	60
208	3	3	1	9
208	3	4	1	15
208	4	0	1	24
208	4	1	1	18
208	4	2	1	39
208	4	3	1	15
208	4	4	1	12
207	0	0	1	9
207	0	1	1	15
207	0	2	1	75
207	0	3	1	12
207	0	4	1	24
207	1	0	1	15
207	1	1	1	6
207	1	2	1	66
207	1	3	1	6
207	1	4	1	18
207	2	0	1	75
207	2	1	1	66
207	2	2	1	6
207	2	3	1	60
207	2	4	1	39
207	3	0	1	12
207	3	1	1	6
207	3	2	1	60
207	3	3	1	9
207	3	4	1	15
207	4	0	1	24
207	4	1	1	18
207	4	2	1	39
207	4	3	1	15
207	4	4	1	12
206	0	0	1	9
206	0	1	1	15
206	0	2	1	75
206	0	3	1	12
206	0	4	1	24
206	1	0	1	15
206	1	1	1	6
206	1	2	1	66
206	1	3	1	6
206	1	4	1	18
206	2	0	1	75
206	2	1	1	66
206	2	2	1	6
206	2	3	1	60
206	2	4	1	39
206	3	0	1	12
206	3	1	1	6
206	3	2	1	60
206	3	3	1	9
206	3	4	1	15
206	4	0	1	24
206	4	1	1	18
206	4	2	1	39
206	4	3	1	15
206	4	4	1	12
205	0	0	1	9
205	0	1	1	15
205	0	2	1	75
205	0	3	1	12
205	0	4	1	24
205	1	0	1	15
205	1	1	1	6
205	1	2	1	66
205	1	3	1	6
205	1	4	1	18
205	2	0	1	75
205	2	1	1	66
205	2	2	1	6
205	2	3	1	60
205	2	4	1	39
205	3	0	1	12
205	3	1	1	6
205	3	2	1	60
205	3	3	1	9
205	3	4	1	15
205	4	0	1	24
205	4	1	1	18
205	4	2	1	39
205	4	3	1	15
205	4	4	1	12
204	0	0	1	9
204	0	1	1	15
204	0	2	1	75
204	0	3	1	12
204	0	4	1	24
204	1	0	1	15
204	1	1	1	6
204	1	2	1	66
204	1	3	1	6
204	1	4	1	18
204	2	0	1	75
204	2	1	1	66
204	2	2	1	6
204	2	3	1	60
204	2	4	1	39
204	3	0	1	12
204	3	1	1	6
204	3	2	1	60
204	3	3	1	9
204	3	4	1	15
204	4	0	1	24
204	4	1	1	18
204	4	2	1	39
204	4	3	1	15
204	4	4	1	12
203	0	0	1	9
203	0	1	1	15
203	0	2	1	75
203	0	3	1	12
203	0	4	1	24
203	1	0	1	15
203	1	1	1	6
203	1	2	1	66
203	1	3	1	6
203	1	4	1	18
203	2	0	1	75
203	2	1	1	66
203	2	2	1	6
203	2	3	1	60
203	2	4	1	39
203	3	0	1	12
203	3	1	1	6
203	3	2	1	60
203	3	3	1	9
203	3	4	1	15
203	4	0	1	24
203	4	1	1	18
203	4	2	1	39
203	4	3	1	15
203	4	4	1	12
202	0	0	1	9
202	0	1	1	15
202	0	2	1	75
202	0	3	1	12
202	0	4	1	24
202	1	0	1	15
202	1	1	1	6
202	1	2	1	66
202	1	3	1	6
202	1	4	1	18
202	2	0	1	75
202	2	1	1	66
202	2	2	1	6
202	2	3	1	60
202	2	4	1	39
202	3	0	1	12
202	3	1	1	6
202	3	2	1	60
202	3	3	1	9
202	3	4	1	15
202	4	0	1	24
202	4	1	1	18
202	4	2	1	39
202	4	3	1	15
202	4	4	1	12
201	0	0	1	9
201	0	1	1	15
201	0	2	1	75
201	0	3	1	12
201	0	4	1	24
201	1	0	1	15
201	1	1	1	6
201	1	2	1	66
201	1	3	1	6
201	1	4	1	18
201	2	0	1	75
201	2	1	1	66
201	2	2	1	6
201	2	3	1	60
201	2	4	1	39
201	3	0	1	12
201	3	1	1	6
201	3	2	1	60
201	3	3	1	9
201	3	4	1	15
201	4	0	1	24
201	4	1	1	18
201	4	2	1	39
201	4	3	1	15
201	4	4	1	12
200	0	0	1	9
200	0	1	1	15
200	0	2	1	75
200	0	3	1	12
200	0	4	1	24
200	1	0	1	15
200	1	1	1	6
200	1	2	1	66
200	1	3	1	6
200	1	4	1	18
200	2	0	1	75
200	2	1	1	66
200	2	2	1	6
200	2	3	1	60
200	2	4	1	39
200	3	0	1	12
200	3	1	1	6
200	3	2	1	60
200	3	3	1	9
200	3	4	1	15
200	4	0	1	24
200	4	1	1	18
200	4	2	1	39
200	4	3	1	15
200	4	4	1	12
199	0	0	1	9
199	0	1	1	15
199	0	2	1	75
199	0	3	1	12
199	0	4	1	24
199	1	0	1	15
199	1	1	1	6
199	1	2	1	66
199	1	3	1	6
199	1	4	1	18
199	2	0	1	75
199	2	1	1	66
199	2	2	1	6
199	2	3	1	60
199	2	4	1	39
199	3	0	1	12
199	3	1	1	6
199	3	2	1	60
199	3	3	1	9
199	3	4	1	15
199	4	0	1	24
199	4	1	1	18
199	4	2	1	39
199	4	3	1	15
199	4	4	1	12
198	0	0	1	9
198	0	1	1	15
198	0	2	1	75
198	0	3	1	12
198	0	4	1	24
198	1	0	1	15
198	1	1	1	6
198	1	2	1	66
198	1	3	1	6
198	1	4	1	18
198	2	0	1	75
198	2	1	1	66
198	2	2	1	6
198	2	3	1	60
198	2	4	1	39
198	3	0	1	12
198	3	1	1	6
198	3	2	1	60
198	3	3	1	9
198	3	4	1	15
198	4	0	1	24
198	4	1	1	18
198	4	2	1	39
198	4	3	1	15
198	4	4	1	12
197	0	0	1	9
197	0	1	1	15
197	0	2	1	75
197	0	3	1	12
197	0	4	1	24
197	1	0	1	15
197	1	1	1	6
197	1	2	1	66
197	1	3	1	6
197	1	4	1	18
197	2	0	1	75
197	2	1	1	66
197	2	2	1	6
197	2	3	1	60
197	2	4	1	39
197	3	0	1	12
197	3	1	1	6
197	3	2	1	60
197	3	3	1	9
197	3	4	1	15
197	4	0	1	24
197	4	1	1	18
197	4	2	1	39
197	4	3	1	15
197	4	4	1	12
196	0	0	1	9
196	0	1	1	15
196	0	2	1	75
196	0	3	1	12
196	0	4	1	24
196	1	0	1	15
196	1	1	1	6
196	1	2	1	66
196	1	3	1	6
196	1	4	1	18
196	2	0	1	75
196	2	1	1	66
196	2	2	1	6
196	2	3	1	60
196	2	4	1	39
196	3	0	1	12
196	3	1	1	6
196	3	2	1	60
196	3	3	1	9
196	3	4	1	15
196	4	0	1	24
196	4	1	1	18
196	4	2	1	39
196	4	3	1	15
196	4	4	1	12
195	0	0	1	9
195	0	1	1	15
195	0	2	1	75
195	0	3	1	12
195	0	4	1	24
195	1	0	1	15
195	1	1	1	6
195	1	2	1	66
195	1	3	1	6
195	1	4	1	18
195	2	0	1	75
195	2	1	1	66
195	2	2	1	6
195	2	3	1	60
195	2	4	1	39
195	3	0	1	12
195	3	1	1	6
195	3	2	1	60
195	3	3	1	9
195	3	4	1	15
195	4	0	1	24
195	4	1	1	18
195	4	2	1	39
195	4	3	1	15
195	4	4	1	12
194	0	0	1	9
194	0	1	1	15
194	0	2	1	75
194	0	3	1	12
194	0	4	1	24
194	1	0	1	15
194	1	1	1	6
194	1	2	1	66
194	1	3	1	6
194	1	4	1	18
194	2	0	1	75
194	2	1	1	66
194	2	2	1	6
194	2	3	1	60
194	2	4	1	39
194	3	0	1	12
194	3	1	1	6
194	3	2	1	60
194	3	3	1	9
194	3	4	1	15
194	4	0	1	24
194	4	1	1	18
194	4	2	1	39
194	4	3	1	15
194	4	4	1	12
193	0	0	1	9
193	0	1	1	15
193	0	2	1	75
193	0	3	1	12
193	0	4	1	24
193	1	0	1	15
193	1	1	1	6
193	1	2	1	66
193	1	3	1	6
193	1	4	1	18
193	2	0	1	75
193	2	1	1	66
193	2	2	1	6
193	2	3	1	60
193	2	4	1	39
193	3	0	1	12
193	3	1	1	6
193	3	2	1	60
193	3	3	1	9
193	3	4	1	15
193	4	0	1	24
193	4	1	1	18
193	4	2	1	39
193	4	3	1	15
193	4	4	1	12
192	0	0	1	9
192	0	1	1	15
192	0	2	1	75
192	0	3	1	12
192	0	4	1	24
192	1	0	1	15
192	1	1	1	6
192	1	2	1	66
192	1	3	1	6
192	1	4	1	18
192	2	0	1	75
192	2	1	1	66
192	2	2	1	6
192	2	3	1	60
192	2	4	1	39
192	3	0	1	12
192	3	1	1	6
